 DDSCAT --- DDSCAT 7.0.7 [09.12.11]   
 TARGET --- Cyl.prism, NAT=  10850 NFAC=1085 NLAY=  10 asp.ratio= 0.2690      
 GPFAFT --- method of solution 
 GKDLDR --- prescription for polarizabilities
 CYLINDER1 --- shape 
  10850 = NAT0 = number of dipoles
 diel.tab                                                    
   0.000   0.000 = beta_min, beta_max ;  NBETA = 1
   0.000 180.000 = theta_min, theta_max; NTHETA= 5
   0.000 180.000 = phi_min, phi_max   ;   NPHI = 5
10.0000 = ETASCA (param. controlling # of scatt. dirs used to calculate <cos> etc.
 Results averaged over   25 target orientations
                   and  2 incident polarizations
   aeff       wave       Q_ext     Q_abs      Q_sca     g(1)=<cos>  <cos^2>    Q_bk       Nsca
1.3692E-02 5.1000E-01 1.3501E+01 1.1732E+01 1.7770E+00  3.9945E-04 1.0000E+00 1.9202E-01     2
1.3692E-02 5.1500E-01 8.2871E+00 7.1687E+00 1.1238E+00  5.2480E-04 1.0000E+00 1.2168E-01     2
1.3692E-02 5.2000E-01 4.7411E+00 4.1086E+00 6.3602E-01  6.2205E-04 1.0000E+00 6.8962E-02     2
1.3692E-02 5.2500E-01 3.3620E+00 2.9634E+00 4.0164E-01  6.7865E-04 1.0000E+00 4.3524E-02     2
1.3692E-02 5.3000E-01 2.4532E+00 2.1558E+00 2.9974E-01  7.0284E-04 1.0000E+00 3.2525E-02     2
1.3692E-02 5.3500E-01 1.6513E+00 1.4417E+00 2.1121E-01  7.6634E-04 1.0000E+00 2.2968E-02     2
1.3692E-02 5.4000E-01 1.2641E+00 1.1124E+00 1.5304E-01  8.3073E-04 1.0000E+00 1.6650E-02     2
1.3692E-02 5.4500E-01 1.0503E+00 9.3400E-01 1.1754E-01  8.0311E-04 1.0000E+00 1.2784E-02     2
1.3692E-02 5.5000E-01 9.6211E-01 8.6951E-01 9.3916E-02  7.2200E-04 1.0000E+00 1.0190E-02     2
1.3692E-02 5.5500E-01 9.4235E-01 8.6063E-01 8.3164E-02  6.0618E-04 1.0000E+00 8.9982E-03     2
1.3692E-02 5.6000E-01 8.0360E-01 7.2901E-01 7.5753E-02  4.7359E-04 1.0000E+00 8.2196E-03     2
1.3692E-02 5.6500E-01 6.0917E-01 5.4390E-01 6.6036E-02  3.7398E-04 1.0000E+00 7.1989E-03     2
1.3692E-02 5.7000E-01 4.7301E-01 4.1768E-01 5.5893E-02  3.0300E-04 1.0000E+00 6.1108E-03     2
1.3692E-02 5.7500E-01 3.9745E-01 3.4982E-01 4.8095E-02  2.3578E-04 1.0000E+00 5.2656E-03     2
1.3692E-02 5.8000E-01 3.3303E-01 2.9149E-01 4.1920E-02  1.4374E-04 1.0000E+00 4.5972E-03     2
1.3692E-02 5.8500E-01 2.9114E-01 2.5498E-01 3.6500E-02  1.3802E-04 1.0000E+00 4.0058E-03     2
1.3692E-02 5.9000E-01 2.6637E-01 2.3447E-01 3.2226E-02  4.7675E-05 1.0000E+00 3.5374E-03     2
1.3692E-02 5.9500E-01 2.3675E-01 2.0848E-01 2.8571E-02 -4.1930E-05 1.0000E+00 3.1389E-03     2
1.3692E-02 6.0000E-01 2.2277E-01 1.9772E-01 2.5347E-02 -1.2375E-04 1.0000E+00 2.7835E-03     2
1.3692E-02 6.0500E-01 2.2027E-01 1.9760E-01 2.2994E-02 -2.0426E-04 1.0000E+00 2.5210E-03     2
1.3692E-02 6.1000E-01 2.0845E-01 1.8771E-01 2.1054E-02 -2.9995E-04 1.0000E+00 2.3073E-03     2
1.3692E-02 6.1500E-01 1.9699E-01 1.7797E-01 1.9323E-02 -4.2691E-04 1.0000E+00 2.1170E-03     2
1.3692E-02 6.2000E-01 1.7958E-01 1.6193E-01 1.7935E-02 -5.6778E-04 1.0000E+00 1.9671E-03     2
1.3692E-02 6.2500E-01 1.5174E-01 1.3547E-01 1.6482E-02 -7.2055E-04 1.0000E+00 1.8133E-03     2
1.3692E-02 6.3000E-01 1.3608E-01 1.2121E-01 1.5059E-02 -8.6765E-04 1.0000E+00 1.6587E-03     2
1.3692E-02 6.3500E-01 1.2698E-01 1.1325E-01 1.3916E-02 -9.9219E-04 1.0000E+00 1.5334E-03     2
1.3692E-02 6.4000E-01 1.1626E-01 1.0357E-01 1.2856E-02 -1.1017E-03 1.0000E+00 1.4178E-03     2
1.3692E-02 6.4500E-01 1.1309E-01 1.0132E-01 1.1942E-02 -1.1918E-03 1.0000E+00 1.3159E-03     2
1.3692E-02 6.5000E-01 1.0799E-01 9.6919E-02 1.1238E-02 -1.2691E-03 1.0000E+00 1.2383E-03     2
1.3692E-02 6.5500E-01 9.3858E-02 8.3489E-02 1.0503E-02 -1.3660E-03 1.0000E+00 1.1602E-03     2
1.3692E-02 6.6000E-01 8.4973E-02 7.5273E-02 9.8183E-03 -1.3807E-03 1.0000E+00 1.0858E-03     2
1.3692E-02 6.6500E-01 7.2995E-02 6.3925E-02 9.1633E-03 -1.4406E-03 1.0000E+00 1.0157E-03     2
1.3692E-02 6.7000E-01 6.4426E-02 5.5979E-02 8.5254E-03 -1.5934E-03 1.0000E+00 9.4667E-04     2
1.3692E-02 6.7500E-01 5.9464E-02 5.1598E-02 7.9378E-03 -1.7608E-03 1.0000E+00 8.8220E-04     2
1.3692E-02 6.8000E-01 6.0009E-02 5.2636E-02 7.4513E-03 -1.8978E-03 1.0000E+00 8.2734E-04     2
1.3692E-02 6.8500E-01 5.4818E-02 4.7826E-02 7.0609E-03 -2.0064E-03 1.0000E+00 7.8484E-04     2
1.3692E-02 6.9000E-01 4.4768E-02 3.8213E-02 6.6047E-03 -2.1835E-03 1.0000E+00 7.3635E-04     2
1.3692E-02 6.9500E-01 4.1593E-02 3.5486E-02 6.1535E-03 -2.1493E-03 1.0000E+00 6.8640E-04     2
1.3692E-02 7.0000E-01 4.5272E-02 3.9533E-02 5.7970E-03 -2.0250E-03 1.0000E+00 6.4513E-04     2
1.3692E-02 7.0500E-01 4.2349E-02 3.6905E-02 5.4978E-03 -2.1814E-03 1.0000E+00 6.1224E-04     2
1.3692E-02 7.1000E-01 4.0162E-02 3.5068E-02 5.1458E-03 -2.3640E-03 1.0000E+00 5.7322E-04     2
1.3692E-02 7.1500E-01 4.4416E-02 3.9617E-02 4.8665E-03 -2.5261E-03 1.0000E+00 5.4029E-04     2
1.3692E-02 7.2000E-01 5.5170E-02 5.0679E-02 4.6008E-03 -2.6809E-03 1.0000E+00 5.0584E-04     2
1.3692E-02 7.2500E-01 7.4081E-02 6.9641E-02 4.6287E-03 -2.7808E-03 1.0000E+00 4.9977E-04     2
1.3692E-02 7.3000E-01 5.7737E-02 5.3379E-02 4.4791E-03 -2.8866E-03 1.0000E+00 4.9066E-04     2
1.3692E-02 7.3500E-01 4.8343E-02 4.4246E-02 4.1906E-03 -3.0295E-03 1.0000E+00 4.6180E-04     2
1.3692E-02 7.4000E-01 4.7797E-02 4.3811E-02 4.0793E-03 -3.1249E-03 1.0000E+00 4.4919E-04     2
1.3692E-02 7.4500E-01 3.4346E-02 3.0549E-02 3.8484E-03 -3.2666E-03 1.0000E+00 4.2807E-04     2
1.3692E-02 7.5000E-01 2.7341E-02 2.3766E-02 3.6105E-03 -3.3914E-03 1.0000E+00 4.0338E-04     2
1.3692E-02 7.5500E-01 2.8054E-02 2.4675E-02 3.4182E-03 -3.5047E-03 1.0000E+00 3.8144E-04     2
1.3692E-02 7.6000E-01 3.2352E-02 2.9133E-02 3.2729E-03 -3.7501E-03 1.0000E+00 3.6351E-04     2
1.3692E-02 7.6500E-01 3.3015E-02 2.9902E-02 3.1707E-03 -4.0047E-03 1.0000E+00 3.5161E-04     2
1.3692E-02 7.7000E-01 3.2462E-02 2.9474E-02 3.0453E-03 -4.0936E-03 1.0000E+00 3.3746E-04     2
1.3692E-02 7.7500E-01 2.9032E-02 2.6137E-02 2.9432E-03 -3.3325E-03 1.0000E+00 3.2688E-04     2
1.3692E-02 7.8000E-01 2.3323E-02 2.0567E-02 2.7882E-03 -3.5536E-03 1.0000E+00 3.1138E-04     2
1.3692E-02 7.8500E-01 2.2692E-02 2.0058E-02 2.6659E-03 -3.6604E-03 1.0000E+00 2.9780E-04     2
1.3692E-02 7.9000E-01 1.9540E-02 1.7025E-02 2.5411E-03 -3.2409E-03 1.0000E+00 2.8436E-04     2
1.3692E-02 7.9500E-01 2.0390E-02 1.7996E-02 2.4228E-03 -3.3221E-03 1.0000E+00 2.7067E-04     2
1.3692E-02 8.0000E-01 2.3083E-02 2.0783E-02 2.3386E-03 -3.5792E-03 1.0000E+00 2.6018E-04     2
1.3692E-02 8.0500E-01 2.3279E-02 4.4220E-02-1.8241E-02 -4.1811E-04 1.0000E+00 2.5066E-04     2
1.3692E-02 8.1000E-01 2.1403E-02 1.9288E-02 2.1510E-03 -3.9224E-03 1.0000E+00 2.3937E-04     2
1.3692E-02 8.1500E-01 2.6887E-02 2.4872E-02 2.0742E-03 -4.0694E-03 1.0000E+00 2.2824E-04     2
1.3692E-02 8.2000E-01 3.3768E-02 3.1832E-02 2.0297E-03 -4.1407E-03 1.0000E+00 2.2209E-04     2
1.3692E-02 8.2500E-01 3.4230E-02 3.2315E-02 2.0100E-03 -4.2512E-03 1.0000E+00 2.1681E-04     2
1.3692E-02 8.3000E-01 3.1064E-02 2.9209E-02 1.9368E-03 -4.1993E-03 1.0000E+00 2.0997E-04     2
1.3692E-02 8.3500E-01 3.8593E-02 4.2818E+00-1.1384E+00  3.5710E-03 1.0000E+00 1.9393E-04     2
1.3692E-02 8.4000E-01 3.3366E-02 3.1641E-02 1.8222E-03 -4.2195E-03 1.0000E+00 1.9532E-04     2
1.3692E-02 8.4500E-01 3.3943E-02 3.2397E-02 1.6795E-03 -4.4741E-03 1.0000E+00 1.9159E-04     2
1.3692E-02 8.5000E-01 2.9800E-02 2.8154E-02 1.7297E-03 -4.3919E-03 1.0000E+00 1.8646E-04     2
1.3692E-02 8.5500E-01 2.3859E-02 2.2265E-02 1.6517E-03 -4.5045E-03 1.0000E+00 1.8072E-04     2
1.3692E-02 8.6000E-01 2.2812E-02 2.1287E-02 1.5807E-03 -4.6833E-03 1.0000E+00 1.7340E-04     2
1.3692E-02 8.6500E-01 2.1706E-02 2.0205E-02 1.5517E-03 -4.7884E-03 1.0000E+00 1.6969E-04     2
1.3692E-02 8.7000E-01 1.4936E-02 1.3495E-02 1.4669E-03 -4.8997E-03 1.0000E+00 1.6336E-04     2
1.3692E-02 8.7500E-01 1.3342E-02 1.1968E-02 1.3968E-03 -5.0334E-03 1.0000E+00 1.5672E-04     2
1.3692E-02 8.8000E-01 1.2718E-02 1.1371E-02 1.3664E-03 -5.2155E-03 1.0000E+00 1.5095E-04     2
1.3692E-02 8.8500E-01 1.2632E-02 1.1552E-02 1.1141E-03 -5.4788E-03 1.0000E+00 1.4543E-04     2
1.3692E-02 8.9000E-01 1.2119E-02 1.0892E-02 1.2474E-03 -5.2541E-03 1.0000E+00 1.4038E-04     2
1.3692E-02 8.9500E-01 1.2908E-02 1.1716E-02 1.2146E-03 -5.4051E-03 1.0000E+00 1.3518E-04     2
1.3692E-02 9.0000E-01 1.5018E-02 1.3859E-02 1.1914E-03 -5.5699E-03 1.0000E+00 1.3084E-04     2
